FileName,Intercept,umol.L.sec,Temp.C
MUS_T1_01_20240808_O2,215.88100466939332,-0.007411644939532374,21.39978453038674
MUS_T1_02_20240808_O2,221.29869462472178,-0.004724636970378677,21.626044198895027
MUS_T1_03_20240808_O2,230.3040440682158,-5.304928194011857e-4,21.541972527472527
MUS_T1_04_20240808_O2,232.98285228974595,-0.002947851362621998,21.62042541436464
MUS_T1_05_20240808_O2,215.15554302631577,-0.008048289473684205,21.485381215469612
MUS_T10_55_20240811_O2,237.24945566741445,-0.007420093649400043,18.07027932960894
MUS_T10_56_20240811_O2,254.3069270794349,-0.005732895278690872,18.32317877094972
MUS_T10_57_20240811_O2,249.0130175104609,-6.208708658414632e-4,18.245385474860335
MUS_T10_58_20240811_O2,251.33616237150207,-0.006601691890348384,18.2234469273743
MUS_T10_59_20240811_O2,253.55899751203793,-5.22091422387318e-4,18.231167597765364
MUS_T11_61_20240808_O2,220.3789060480139,-0.005868433499447907,21.62877272727273
MUS_T11_62_20240808_O2,229.3084246826087,-9.830895671002562e-4,21.77446590909091
MUS_T11_63_20240808_O2,224.35965957347733,-0.006571350965418755,21.685454545454547
MUS_T11_64_20240808_O2,229.8233399855213,-0.00485398166023167,21.773664772727273
MUS_T11_65_20240808_O2,224.3169863338451,-0.003991565304676442,21.771102272727273
MUS_T12_67_20240808_O2,224.21373731524616,-0.008003015729238564,21.57288202247191
MUS_T12_68_20240808_O2,219.15485652919935,-0.007824629226224213,21.454926966292135
MUS_T12_69_20240808_O2,234.5570104312996,-9.133127355807713e-4,21.55764606741573
MUS_T12_70_20240808_O2,231.5287409603687,-0.005159713056835642,21.556870786516853
MUS_T12_71_20240808_O2,235.12667622382273,-0.00680987994016687,21.581168539325844
MUS_T13_73_20240811_O2,246.98149357273212,-0.0074661838910153894,18.604551136363636
MUS_T13_75_20240811_O2,244.48710667745104,-0.0050867179085282675,18.54325568181818
MUS_T13_76_20240811_O2,250.3201821069817,-0.006340754825698646,18.58565340909091
MUS_T13_77_20240811_O2,235.51066820072487,-0.005316954630671164,18.42365340909091
MUS_T13_78_20240811_O2,244.55297424856698,-0.007928033520533562,18.6224375
MUS_T14_79_20240808_O2,223.7694551686591,-0.007083887035492543,21.55170707070707
MUS_T14_80_20240808_O2,223.65522993874353,-0.008700171403526179,21.49109595959596
MUS_T14_82_20240808_O2,227.27162269366792,-0.005411099465148367,21.534414141414143
MUS_T14_83_20240808_O2,219.99603571028476,-0.006606578736797166,21.5445101010101
MUS_T14_84_20240808_O2,213.2390337918389,-0.008077482196268351,21.43079292929293
MUS_T15_85_20240809_O2,226.66657603583397,-0.007324524076147762,21.74286440677966
MUS_T15_86_20240809_O2,218.47277084423447,-0.01056584274373881,21.666005649717516
MUS_T15_87_20240809_O2,228.39823168602152,-0.006044675268817208,21.750129943502824
MUS_T15_89_20240809_O2,234.85685139838765,-0.006332391807988155,21.7674406779661
MUS_T17_92_20240809_O2,236.07562098056087,-0.0031869776431127646,21.77911797752809
MUS_T17_92_20240809_O2_Trim,235.70952615221984,-0.010902825933756143,21.82774117647059
MUS_T17_93_20240809_O2,224.48258129507346,-0.006349316765432638,21.886415730337077
MUS_T17_94_20240809_O2,216.9160931615758,-0.006630786935205203,21.7083595505618
MUS_T17_95_20240809_O2,229.0446117598465,-1.8791181596373232e-4,21.9748202247191
MUS_T17_96_20240809_O2,228.82847177690252,-0.008171412057941663,21.86217415730337
MUS_T18_100_20240809_O2,224.72948624035197,-0.007483454072127229,22.05924456521739
MUS_T18_97_20240809_O2,222.18972934680207,-0.007425429629443041,22.096396739130434
MUS_T18_98_20240809_O2,230.71278246022007,-0.006393844331344343,22.026744565217392
MUS_T18_99_20240809_O2,225.88716701052257,-6.888272259050086e-4,21.885923913043477
MUS_T19_103_20240809_O2,232.96296668744074,-0.0010420701801923903,21.936706214689266
MUS_T19_103_20240809_O2_Trim,236.98635328399618,-0.007514246068455092,22.005054945054944
MUS_T19_104_20240809_O2,233.52361112494086,-0.008360421557828467,21.864005649717512
MUS_T19_106_20240809_O2,225.6656456505561,-0.007672418273494633,22.05801694915254
MUS_T19_107_20240809_O2,239.23483195857594,-0.008431040409971733,22.00176836158192
MUS_T19_108_20240809_O2,230.811083856594,-0.0014104062701373993,22.060830508474577
MUS_T19_108_20240809_O2_Trim,232.74663517971615,-0.008450358287545798,22.124369565217393
MUS_T2_10_20240810_O2,235.33535597920545,-0.005741024070645235,17.704278409090907
MUS_T2_11_20240810_O2,248.49456273293234,-0.00491775654787459,17.888204545454546
MUS_T2_7_20240810_O2,246.76888733385292,-5.963851345044482e-4,17.965914285714284
MUS_T2_8_20240810_O2,251.7829630825057,-0.006151453225918458,17.8511875
MUS_T2_9_20240810_O2,249.98956866665546,-0.0045123273263934305,17.90317142857143
MUS_T3_13_20240808_O2,241.63118986126773,-0.008667100157906612,21.73876404494382
MUS_T3_13_20240808_O2_Trim,231.6689386572803,-0.008448936584249108,21.70493548387097
MUS_T3_15_20240808_O2,220.49504005606525,-0.010519362895005107,21.690544943820225
MUS_T3_16_20240808_O2,228.989265476995,-0.004468738497379194,21.796039325842695
MUS_T3_17_20240808_O2,222.33467043482398,-0.005533101756353986,21.552685393258425
MUS_T3_18_20240808_O2,233.7804313170338,-0.005480177219082768,21.696140449438204
MUS_T4_19_20240810_O2,240.2058629979009,-0.00680419228711362,17.738331460674157
MUS_T4_20_20240810_O2,245.18373944875756,-0.005189189958592115,17.810876404494383
MUS_T4_20_20240810_O2_Trim,238.90492742673976,-0.0050095009157508814,17.63875806451613
MUS_T4_21_20240810_O2,250.90841268142307,-0.003795121875251198,17.789039325842698
MUS_T4_23_20240810_O2,241.1689330645228,-0.007280366110080404,17.647387640449438
MUS_T4_24_20240810_O2,243.59831471340732,-7.413351725413712e-4,17.605421348314607
MUS_T4_24_20240810_O2_Trim,236.5670311061659,-8.642585757707516e-4,17.373067415730336
MUS_T5_26_20240810_O2,230.94209105107922,-0.0077741127154168895,17.748846590909093
MUS_T5_27_20240810_O2,251.73680815573778,-0.0049491540198348,17.76797159090909
MUS_T5_28_20240810_O2,245.55577807096623,-0.0062335975821147804,17.644102272727274
MUS_T5_29_20240810_O2,230.3575458570585,-0.006625061209718916,17.585107954545453
MUS_T6_31_20240810_O2,243.076348310529,-0.005524376169330291,18.190420765027323
MUS_T6_32_20240810_O2,239.5434327485947,-0.004809290356148176,18.20979120879121
MUS_T6_33_20240810_O2,256.04415690816427,-0.0014124602444353506,18.205934426229508
MUS_T6_33_20240810_O2_Trim,254.67161535836854,-0.004312780349588954,18.11610752688172
MUS_T6_34_20240810_O2,256.0946916779717,-0.006193520711911624,18.18826775956284
MUS_T6_35_20240810_O2,234.189872137617,-0.0050320700811763465,18.105164835164835
MUS_T7_37_20240810_O2,254.6179564650123,-8.304104565054528e-4,18.576426136363636
MUS_T7_37_20240810_O2_Trim,257.90578933295217,-0.007879860872879762,18.463636363636365
MUS_T7_38_20240810_O2,242.36020703062857,-0.005588669370961294,18.617835227272728
MUS_T7_39_20240810_O2,247.2603690002229,-0.00845119782912459,18.70311931818182
MUS_T7_40_20240810_O2,247.706747382857,-0.003916979319090823,18.61703409090909
MUS_T7_41_20240810_O2,238.03733077661502,-0.005340306687242466,18.492579545454547
MUS_T8_43_20240811_O2,251.68121240425725,-6.761940349419413e-4,17.978938547486035
MUS_T8_44_20240811_O2,238.6577182412096,-0.00635804584928182,18.005804469273745
MUS_T8_45_20240811_O2,244.07982328945846,-7.624624344787669e-4,17.8691843575419
MUS_T8_45_20240811_O2_Trim,240.98182300453834,-0.001121856071130891,17.798852272727274
MUS_T8_46_20240811_O2,255.43344952413852,-6.712655075068289e-4,18.02182681564246
MUS_T8_46_20240811_O2_Trim,254.19104515535435,-6.114298642533417e-4,17.961582417582417
MUS_T8_47_20240811_O2,251.99788021684745,-0.004512910758965817,17.895921787709497
MUS_T9_110_20240811_O2,239.95953922329429,-0.00642838532435307,18.217159090909092
