TrisCalDate,tank,date,researcher,start_time,end_time,mV,TempInSitu,Salinity_lab,expected_pH,expected_temp
20240718,5,20240720,TD,15:00,15:30,-43.3,18.077,30,7.7,18
20240718,6,20240720,TD,15:00,15:30,-54.5,18.033,30,7.9,18
20240718,7,20240720,TD,15:00,15:30,-29.8,17.882,30,7.5,18
20240718,8,20240720,TD,15:00,15:30,-34.9,18.266,30,7.6,18
20240718,9,20240720,TD,15:00,15:30,-13.6,18.066,30,7.2,18
20240718,10,20240720,TD,15:00,15:30,-48.5,18.28,30,7.8,18
20240718,11,20240720,TD,15:00,15:30,-31.1,22.063,30,7.5,22
20240718,12,20240720,TD,15:00,15:30,-28.3,22.245,30,7.4,22
20240718,13,20240720,TD,15:00,15:30,-58.4,18.793,30,8,18
20240718,14,20240720,TD,15:00,15:30,-11.6,22.07,30,7.2,22
20240718,15,20240720,TD,15:00,15:30,-44.2,22.201,30,7.7,22
20240718,17,20240720,TD,15:00,15:30,-54.2,22.188,30,7.9,22
20240718,18,20240720,TD,15:00,15:30,-19.8,22.1,30,7.3,22
20240718,19,20240720,TD,15:00,15:30,-61.3,21.957,30,8,22
20240722,1,20240721,TD,16:00,16:45,-37.4,22.003,30,7.6,22
20240722,2,20240721,TD,16:00,16:45,-22.1,17.993,30,7.4,18
20240722,3,20240721,TD,16:00,16:45,-44.1,22.147,30,7.8,22
20240722,4,20240721,TD,16:00,16:45,-21.4,18.084,30,7.3,18
20240722,5,20240721,TD,16:00,16:45,-43.1,18.028,30,7.7,18
20240722,6,20240721,TD,16:00,16:45,-52.2,17.958,30,7.9,18
20240722,7,20240721,TD,16:00,16:45,-30.8,18.357,30,7.5,18
20240722,8,20240721,TD,16:00,16:45,-33.5,18.051,30,7.6,18
20240722,9,20240721,TD,16:00,16:45,-11.9,18.097,30,7.2,18
20240722,10,20240721,TD,16:00,16:45,-47.8,18.148,30,7.8,18
20240722,11,20240721,TD,16:00,16:45,-29.5,21.959,30,7.5,22
20240722,12,20240721,TD,16:00,16:45,-24.6,22.096,30,7.4,22
20240722,13,20240721,TD,16:00,16:45,-58.4,18.042,30,8,18
20240722,14,20240721,TD,16:00,16:45,-11.3,22.308,30,7.2,22
20240722,15,20240721,TD,16:00,16:45,-40.7,21.977,30,7.7,22
20240722,17,20240721,TD,16:00,16:45,-53.4,21.921,30,7.9,22
20240722,18,20240721,TD,16:00,16:45,-20,22.109,30,7.3,22
20240722,19,20240721,TD,16:00,16:45,-61.6,21.949,30,8,22
20240722,1,20240722,TD,14:57,15:23,-35.7,21.981,30,7.6,22
20240722,2,20240722,TD,14:57,15:23,-23.8,17.973,30,7.4,18
20240722,3,20240722,TD,14:57,15:23,-44.9,22.077,30,7.8,22
20240722,4,20240722,TD,14:57,15:23,-20.1,18.05,30,7.3,18
20240722,5,20240722,TD,14:57,15:23,-42.5,18.032,30,7.7,18
20240722,6,20240722,TD,14:57,15:23,-50.8,17.979,30,7.9,18
20240722,7,20240722,TD,14:57,15:23,-31,17.955,30,7.5,18
20240722,8,20240722,TD,14:57,15:23,-36.3,18.042,30,7.6,18
20240722,9,20240722,TD,14:57,15:23,-13.3,17.886,30,7.2,18
20240722,10,20240722,TD,14:57,15:23,-48.6,18.148,30,7.8,18
20240722,11,20240722,TD,14:57,15:23,-29.6,22.258,30,7.5,22
20240722,12,20240722,TD,14:57,15:23,-21.7,22.023,30,7.4,22
20240722,13,20240722,TD,14:57,15:23,-59.6,17.987,30,8,18
20240722,14,20240722,TD,14:57,15:23,-12.1,21.992,30,7.2,22
20240722,15,20240722,TD,14:57,15:23,-40.8,22.167,30,7.7,22
20240722,17,20240722,TD,14:57,15:23,-51.8,21.868,30,7.9,22
20240722,18,20240722,TD,14:57,15:23,-19.6,22.128,30,7.3,22
20240722,19,20240722,TD,14:57,15:23,-61.6,21.925,30,8,22
20240722,1,20240723,TD,10:30,11:00,-35.9,21.927,30,7.6,22
20240722,2,20240723,TD,10:30,11:00,-20.8,17.677,30,7.4,18
20240722,3,20240723,TD,10:30,11:00,-47.7,21.87,30,7.8,22
20240722,4,20240723,TD,10:30,11:00,-18.1,17.958,30,7.3,18
20240722,5,20240723,TD,10:30,11:00,-42.1,17.982,30,7.7,18
20240722,6,20240723,TD,10:30,11:00,-49.4,17.879,30,7.9,18
20240722,7,20240723,TD,10:30,11:00,-33.2,18.122,30,7.5,18
20240722,8,20240723,TD,10:30,11:00,-34.8,18.044,30,7.6,18
